comp_name,type,chain_ids,candidate_pdb_id,candidate_chain_ids,assembly_id
5fcu_H+L-G,AB,H+L,4RFE,E+F,4
7ncs_H+L-A,AB,H+L,7BM5,B+A,2
7ncs_H+L-A,AB,H+L,7BM5,D+C,3
7ncs_H+L-A,AB,H+L,7BM5,F+E,4
7ncs_H+L-A,AB,H+L,7BM5,I+G,6
7kdm_F-E+D,AG,E+D,3RTI,B+A,1
6w4s_H+L-F,AB,H+L,6W4V,C+D,1
6rqm_B-A,AB,B,1AH1,A,1
6rqm_B-A,AG,A,1AH1,A,1
2vyr_H-D,AG,D,3LBJ,E,1
2vyr_H-D,AG,D,6Q9W,A,1
2vyr_H-D,AG,D,6Q9W,B,2
2vyr_H-D,AG,D,6Q9Y,A,1
2vyr_H-D,AG,D,6Q9Y,B,2
2vyr_H-D,AG,D,7EL4,A,1
5t3x_H+L-G,AB,H+L,4FQ2,H+L,1
6pzz_I+G-C,AB,I+G,6PZG,H+L,1
5wux_A+B-F,AB,A+B,5WUV,H+L,1
6y9a_H+L-A+B,AB,H+L,3PP3,H+L,1
6y9a_H+L-A+B,AB,H+L,3PP3,I+K,2
5w9j_E+F-D,AB,E+F,5VZR,H+L,1
5w9j_E+F-D,AB,E+F,5VZR,A+B,2
6ey0_H-D,AB,H,5LZ0,A,1
6ey0_H-D,AB,H,5LZ0,B,2
5m15_C-A,AG,A,5B3Y,A,1
5m15_C-A,AG,A,6ZHO,A,1
5m15_C-A,AG,A,6ZIS,A,1
5m15_C-A,AG,A,5ZCA,A,1
5m15_C-A,AG,A,7MQ7,A,1
2vxq_H+L-A,AG,A,1WHP,A,1
6obg_C-A,AG,A,4HUO,X,1
6obg_C-A,AG,A,6URX,A,1
6obg_C-A,AG,A,4HV7,X,1
6obg_C-A,AG,A,4MX5,X,1
6obg_C-A,AG,A,6URY,A,1
6obg_C-A,AG,A,6URY,B,2
6gkd_B-A,AG,A,5TFI,A,1
6gkd_B-A,AG,A,5TFF,A,1
6gkd_B-A,AG,A,5TF7,A,1
6gkd_B-A,AG,A,5TFG,A,1
6gkd_B-A,AG,A,5TFB,A,1
4hcr_M+N-B,AG,B,1GSM,A,1
4hcr_M+N-B,AG,B,4HD9,A,1
4hcr_M+N-B,AG,B,1BQS,A,1
7kbk_C-A+B,AG,A+B,3RTI,A+B,1
3l5x_H+L-A,AB,H+L,3L7F,H+L,1
3l5x_H+L-A,AB,H+L,3L7F,B+A,2
3l5x_H+L-A,AG,A,1GA3,A,1
4yc2_H+L-G,AB,H+L,3TNM,H+L,1
4yc2_H+L-G,AB,H+L,3TNM,A+B,2
6rcv_H+G-F,AB,H+G,6RCQ,A+B,1
6ocd_B-A,AG,A,4HUO,X,1
6ocd_B-A,AG,A,6URX,A,1
6ocd_B-A,AG,A,4HV7,X,1
6ocd_B-A,AG,A,4MX5,X,1
6ocd_B-A,AG,A,6URY,A,1
6ocd_B-A,AG,A,6URY,B,2
6um5_G+H-E,AB,G+H,5U15,A+B,1
6um5_G+H-E,AB,G+H,5U15,H+L,2
4nc1_C-A,AG,A,2G7C,A,1
4nc1_C-A,AG,A,2G7C,B,2
6pi7_F+E-D,AG,D,3FDR,A,1
6xzf_B-A,AB,B,6Y0E,A,1
6xzf_B-A,AB,B,6Y0E,B,2
6xzf_B-A,AG,A,5N9O,A,1
6xzf_B-A,AG,A,4EUL,A,1
6xzf_B-A,AG,A,2Y0G,A,1
6xzf_B-A,AG,A,6YLQ,A,1
6xzf_B-A,AG,A,7FBS,A,1
5tud_C+B-A,AG,A,6DRX,A,1
5tud_C+B-A,AG,A,5YM7,A,1
5tud_C+B-A,AG,A,4IB4,A,1
5tud_C+B-A,AG,A,4NC3,A,1
5tud_C+B-A,AG,A,1M6T,A,1
5w9k_B+C-A,AB,B+C,5VZR,H+L,1
5w9k_B+C-A,AB,B+C,5VZR,A+B,2
4rgn_D+E-A,AG,A,3SEB,A,1
4rgn_D+E-A,AG,A,1SE3,A,1
4rgn_D+E-A,AG,A,1SE4,A,1
6lz2_D-C,AG,C,4TZA,C,1
6lz2_D-C,AG,C,4TZA,A,2
6lz2_D-C,AG,C,4TZA,B,3
6lz2_D-C,AG,C,4TZA,D,4
5lhr_B-A,AG,A,5LHS,B,1
5lhr_B-A,AG,A,5LHS,A,2
5lhr_B-A,AG,A,5LHS,C,3
5lhr_B-A,AG,A,5LHS,D,4
5bk2_H+L-A,AG,A,5B3Y,A,1
5bk2_H+L-A,AG,A,4PE2,A,1
5bk2_H+L-A,AG,A,6ZHO,A,1
5bk2_H+L-A,AG,A,6ZIS,A,1
5bk2_H+L-A,AG,A,5ZCA,A,1
7d8b_D-C,AG,C,7MEU,A,1
7d8b_D-C,AG,C,7MEU,B,2
7d8b_D-C,AG,C,4TPW,A,1
7d8b_D-C,AG,C,4TPW,B,2
7d8b_D-C,AG,C,4TQC,A,1
7d8b_D-C,AG,C,4TQC,B,2
7d8b_D-C,AG,C,4TQB,A,1
7d8b_D-C,AG,C,4TQB,B,2
7d8b_D-C,AG,C,4DUM,A,1
5w9i_C+D-A,AB,C+D,5VZR,H+L,1
5w9i_C+D-A,AB,C+D,5VZR,A+B,2
6ul6_B-A,AG,A,3V0C,A,1
6hhd_B-A,AG,A,1AG2,A,1
5w9m_H+I-G,AB,H+I,5VZR,H+L,1
5w9m_H+I-G,AB,H+I,5VZR,A+B,2
3hi6_X+Y-B,AB,X+Y,3HI5,H+L,1
4r2g_N+M-A,AB,N+M,4R26,H+H,1
5viy_H+G-F,AB,H+G,5VVF,H+L,1
7lwd_H+L-A,AB,H+L,6D9G,A+B,1
7lwd_H+L-A,AB,H+L,6D9G,C+D,2
6cm3_K+J-D,AB,K+J,1RZ8,B+A,1
6cm3_K+J-D,AB,K+J,1RZ8,D+C,2
6udk_F+I-K,AB,F+I,4FQ2,H+L,1
6bpc_E+F-D,AB,E+F,6BPB,A+B,1
6bpc_E+F-D,AG,D,5W53,A,1
6bpc_E+F-D,AG,D,5W53,B,2
7bua_G+I-B,AG,B,5OMZ,A,1
6ye3_A+B-C,AG,C,1PW6,A,1
6ye3_A+B-C,AG,C,1PW6,B,2
6ye3_A+B-C,AG,C,1M4C,A,1
6ye3_A+B-C,AG,C,1M4C,B,2
6ye3_A+B-C,AG,C,1M49,A,1
6ye3_A+B-C,AG,C,1M49,B,2
6ye3_A+B-C,AG,C,1M47,A,1
6ye3_A+B-C,AG,C,1M48,A,1
6ye3_A+B-C,AG,C,1M48,B,2
7mxl_H+L-C,AG,C,4A87,A,1
7mxl_H+L-C,AG,C,4BTZ,A,1
7mxl_H+L-C,AG,C,4A83,A,1
7mxl_H+L-C,AG,C,4A80,A,1
7mxl_H+L-C,AG,C,4A85,A,1
5vnw_C-B,AB,C,5VNV,A,1
5vnw_C-B,AG,B,6HSC,A,1
5vnw_C-B,AG,B,6HSC,B,2
5vnw_C-B,AG,B,7JWN,A,1
5vnw_C-B,AG,B,6YG9,A,1
4gxu_Q+R-E,AB,Q+R,4GXV,H+L,1
4gxu_Q+R-E,AB,Q+R,4GXV,I+M,2
7l5j_W+L-B,AB,W+L,4NCC,H+L,1
7l5j_W+L-B,AB,W+L,4NCC,2+1,2
1z3g_H+L-A,AG,A,1Z27,A,1
1dqj_B+A-C,AB,B+A,1DQQ,B+A,1
1dqj_B+A-C,AB,B+A,1DQQ,D+C,2
1dqj_B+A-C,AB,B+A,1DQM,H+L,1
1dqj_B+A-C,AG,C,7BYP,A,1
1dqj_B+A-C,AG,C,7CDO,A,1
1dqj_B+A-C,AG,C,7CDM,A,1
4gxu_O+P-C,AB,O+P,4GXV,H+L,1
4gxu_O+P-C,AB,O+P,4GXV,I+M,2
7lfb_H+L-X,AG,X,7L6K,A,1
4ut6_H+L-A,AG,A,4UTC,A,1
4ut6_H+L-A,AG,A,4UTC,B,2
5o1r_I+M-B,AB,I+M,5NYX,H+L,1
5o1r_I+M-B,AB,I+M,5NYX,M+N,2
5o1r_I+M-B,AB,I+M,5NYX,O+P,3
5te6_H+L-G,AG,G,3TGT,A,1
4n1e_F-K,AG,K,7BYP,A,1
4n1e_F-K,AG,K,7CDO,A,1
4n1e_F-K,AG,K,7CDM,A,1
5bjz_C+L-A,AG,A,5B3Y,A,1
5bjz_C+L-A,AG,A,4PE2,A,1
5bjz_C+L-A,AG,A,6ZHO,A,1
5bjz_C+L-A,AG,A,6ZIS,A,1
5bjz_C+L-A,AG,A,5ZCA,A,1
7neq_F+E-A,AB,F+E,5NIV,B+B,1
5mp2_D-B,AG,B,4E9J,A,2
5mp2_D-B,AG,B,4E9J,B,3
6ztr_H+L-I,AB,H+L,6ZTF,A+B,1
6ztr_H+L-I,AB,H+L,6ZTF,H+L,2
6ztr_H+L-I,AG,I,6ZTB,I,1
5i6z_B+C-A,AB,B+C,5I66,A+B,1
6nb3_D+E-A,AB,D+E,6NB5,H+L,1
6nb3_D+E-A,AB,D+E,6NB5,I+M,2
7lm8_H+L-A,AB,H+L,7JMX,H+L,1
6nip_A+B-E,AB,A+B,6MTX,H+L,1
4w2o_C-D,AB,C,6APQ,A,1
6jb5_A-B,AG,B,7BYP,A,1
6jb5_A-B,AG,B,7CDO,A,1
6jb5_A-B,AG,B,7CDM,A,1
4olw_H+L-G,AG,G,3TGT,A,1
6dbf_B-A,AB,B,6DBA,A,1
6dbf_B-A,AB,B,6DBA,B,2
6ui1_C-A,AG,A,3V0C,A,1
6pzw_K+I-D,AB,K+I,6PZH,H+L,1
6pzw_K+I-D,AB,K+I,6PZH,B+A,2
6e62_H+L-P,AB,H+L,6E64,H+L,1
6e62_H+L-P,AB,H+L,6E64,A+B,2
4olz_H+L-G,AG,G,3TGT,A,1
5hvg_B-A,AG,A,7NEE,A,1
2jel_H+L-P,AG,P,1HDN,A,1
2jel_H+L-P,AG,P,1PFH,A,1
2jel_H+L-P,AG,P,1POH,A,1
5usl_B+C-A,AG,A,4E9O,X,1
1nsn_H+L-S,AG,S,1SNC,A,1
1nsn_H+L-S,AG,S,1STH,A,1
1nsn_H+L-S,AG,S,1STN,A,1
1nsn_H+L-S,AG,S,1STG,A,1
1nsn_H+L-S,AG,S,4WOR,A,1
3tyg_H+L-A,AB,H+L,6B3D,H+L,1
5mp2_C-A,AG,A,4E9J,A,2
5mp2_C-A,AG,A,4E9J,B,3
6vy2_I+M-C,AB,I+M,6VU2,H+L,1
4tsb_H+L-A,AG,A,7BYP,A,1
4tsb_H+L-A,AG,A,7CDO,A,1
4tsb_H+L-A,AG,A,7CDM,A,1
2nxz_D+C-A,AB,D+C,1RZ8,B+A,1
2nxz_D+C-A,AB,D+C,1RZ8,D+C,2
4n1e_E-K,AG,K,7BYP,A,1
4n1e_E-K,AG,K,7CDO,A,1
4n1e_E-K,AG,K,7CDM,A,1
6vmk_u+t-v,AG,v,6FTY,A,1
6vmk_u+t-v,AG,v,6FUT,A,1
6vmk_u+t-v,AG,v,6FUI,A,1
6vmk_u+t-v,AG,v,6QMT,A,1
6vmk_u+t-v,AG,v,6QMT,B,2
6vmk_u+t-v,AG,v,6FUH,A,1
5nj3_C+D-B,AB,C+D,5NIV,B+A,1
1p2c_B+A-C,AG,C,7BYP,A,1
1p2c_B+A-C,AG,C,7CDO,A,1
1p2c_B+A-C,AG,C,7CDM,A,1
5da0_B-A,AB,B,5DA4,A,1
5da0_B-A,AB,B,5DA4,B,2
5da0_B-A,AB,B,5DA4,C,3
7aej_D-A,AB,D,4B50,A,1
7aej_D-A,AG,A,2M8O,A,1
6p50_H+L-C,AB,H+L,6P4Y,H+L,1
6war_F-E,AG,E,4ZPW,R,1
6war_F-E,AG,E,4ZPW,S,2
6bpa_E+F-D,AG,D,5W53,A,1
6bpa_E+F-D,AG,D,5W53,B,2
6wm9_B+C-A,AG,A,5W53,A,1
6wm9_B+C-A,AG,A,5W53,B,2
6rcu_B+C-A,AB,B+C,6RCO,A+B,1
6rcu_B+C-A,AB,B+C,6RCO,C+D,2
1jto_A-L,AG,L,7BYP,A,1
1jto_A-L,AG,L,7CDO,A,1
1jto_A-L,AG,L,7CDM,A,1
2i9l_B+A-I,AG,I,1YPY,A,1
2i9l_B+A-I,AG,I,1YPY,B,2
6vmj_J+I-X,AG,X,6FTY,A,1
6vmj_J+I-X,AG,X,6FUT,A,1
6vmj_J+I-X,AG,X,6FUI,A,1
6vmj_J+I-X,AG,X,6QMT,A,1
6vmj_J+I-X,AG,X,6QMT,B,2
6vmj_J+I-X,AG,X,6FUH,A,1
5xj3_A+B-C,AB,A+B,6JC2,H+L,1
5kw9_H+L-A,AG,A,3BY2,A,1
5kw9_H+L-A,AG,A,3BY1,A,1
4odx_A+L-Y,AB,A+L,4OB5,H+L,1
6vpx_P+Q-D+C+B,AB,P+Q,4NUG,H+L,1
1bvk_B+A-C,AB,B+A,1BVL,A+B,1
1bvk_B+A-C,AB,B+A,1BVL,C+D,2
1bvk_B+A-C,AG,C,7BYP,A,1
1bvk_B+A-C,AG,C,7CDO,A,1
1bvk_B+A-C,AG,C,7CDM,A,1
6fyu_C-B+A,AG,B+A,4LN8,B+A,2
6fyu_C-B+A,AG,B+A,4LN8,D+C,3
6fyu_C-B+A,AG,B+A,4LN8,F+E,4
6fyu_C-B+A,AG,B+A,4LN8,H+G,6
6fyu_C-B+A,AG,B+A,4LN8,J+I,7
6fyu_C-B+A,AG,B+A,4LN8,L+K,8
6fyu_C-B+A,AG,B+A,4LN6,B+A,2
6fyu_C-B+A,AG,B+A,4LN6,D+C,3
6fyu_C-B+A,AG,B+A,4LN6,F+E,4
6fyu_C-B+A,AG,B+A,4LN6,H+G,6
6fyu_C-B+A,AG,B+A,4LN6,J+I,7
6fyu_C-B+A,AG,B+A,4LN6,L+K,8
4w6y_B-A,AG,A,4B4Q,A,1
4w6y_B-A,AG,A,4B4Q,B,2
4w6y_B-A,AG,A,4B4R,A,1
4w6y_B-A,AG,A,4B4R,B,2
6nb7_G+I-C,AB,G+I,6NB8,H+L,1
6uta_H+L-E,AG,E,5OMZ,A,1
4nm8_I+M-D+C,AB,I+M,4NM4,H+L,1
4nm8_I+M-D+C,AB,I+M,4NM4,I+M,2
1nbz_B+A-C,AB,B+A,1DQQ,B+A,1
1nbz_B+A-C,AB,B+A,1DQQ,D+C,2
1nbz_B+A-C,AB,B+A,1DQM,H+L,1
1oaz_H+L-A,AB,H+L,1OAQ,H+L,1
1oaz_H+L-A,AB,H+L,1OAU,I+M,2
1oaz_H+L-A,AB,H+L,1OAU,J+N,3
1oaz_H+L-A,AB,H+L,1OAU,K+O,4
6orn_F+I-K,AB,F+I,4FQ2,H+L,1
3bt2_H+L-U,AB,H+L,2FAT,H+L,1
1rzj_H+L-G,AB,H+L,1RZ8,B+A,1
1rzj_H+L-G,AB,H+L,1RZ8,D+C,2
5nj6_H+L-A,AG,A,5YM7,A,1
5nj6_H+L-A,AG,A,5NDD,A,1
5nj6_H+L-A,AG,A,5NDZ,A,1
5nj6_H+L-A,AG,A,1M6T,A,1
4kuc_H+D-A,AG,A,4HUO,X,1
4kuc_H+D-A,AG,A,6URX,A,1
4kuc_H+D-A,AG,A,4HV7,X,1
4kuc_H+D-A,AG,A,4MX5,X,1
4kuc_H+D-A,AG,A,6URY,A,1
4kuc_H+D-A,AG,A,6URY,B,2
6i8s_H+L-D,AG,D,4G8R,A,1
6i8s_H+L-D,AG,D,4G8R,B,2
6i8s_H+L-D,AG,D,4G8O,A,1
6i8s_H+L-D,AG,D,4G8O,B,2
6i8s_H+L-D,AG,D,4G8O,C,3
6i8s_H+L-D,AG,D,4G8O,D,4
6i8s_H+L-D,AG,D,3UT3,A,1
6i8s_H+L-D,AG,D,3UT3,B,2
6i8s_H+L-D,AG,D,3UT3,C,3
6i8s_H+L-D,AG,D,3UT3,D,4
6i8s_H+L-D,AG,D,1B3K,A,1
6i8s_H+L-D,AG,D,1B3K,B,2
6i8s_H+L-D,AG,D,1B3K,C,3
6i8s_H+L-D,AG,D,1B3K,D,4
5e7f_C-I,AB,C,5E7B,A,1
5w9i_K+L-I,AB,K+L,5VZR,H+L,1
5w9i_K+L-I,AB,K+L,5VZR,A+B,2
7lfa_B+D-A,AG,A,7L6K,A,1
5lhn_B-A,AG,A,5LHS,B,1
5lhn_B-A,AG,A,5LHS,A,2
5lhn_B-A,AG,A,5LHS,C,3
5lhn_B-A,AG,A,5LHS,D,4
6app_A-B,AB,A,6APO,A,1
4olx_H+L-G,AG,G,3TGT,A,1
1uj3_B+A-C,AG,C,1TFH,A,1
1uj3_B+A-C,AG,C,1TFH,B,2
6i8s_E+I-A,AG,A,4G8R,A,1
6i8s_E+I-A,AG,A,4G8R,B,2
6i8s_E+I-A,AG,A,4G8O,A,1
6i8s_E+I-A,AG,A,4G8O,B,2
6i8s_E+I-A,AG,A,4G8O,C,3
6i8s_E+I-A,AG,A,4G8O,D,4
6i8s_E+I-A,AG,A,3UT3,A,1
6i8s_E+I-A,AG,A,3UT3,B,2
6i8s_E+I-A,AG,A,3UT3,C,3
6i8s_E+I-A,AG,A,3UT3,D,4
6i8s_E+I-A,AG,A,1B3K,A,1
6i8s_E+I-A,AG,A,1B3K,B,2
6i8s_E+I-A,AG,A,1B3K,C,3
6i8s_E+I-A,AG,A,1B3K,D,4
5yhl_H+L-A,AB,H+L,5YFI,H+L,1
3p11_H+L-A,AB,H+L,3P0V,H+L,1
3p11_H+L-A,AB,H+L,3P0V,I+M,2
6uft_B-A,AG,A,1G9A,A,1
6uft_B-A,AG,A,1S0D,A,1
6uft_B-A,AG,A,1G9D,A,1
6uft_B-A,AG,A,1S0E,A,1
6uft_B-A,AG,A,1EPW,A,1
6fla_H+L-I,AG,I,2JSF,A,1
6txz_H+L-A,AG,A,5F71,A,1
6txz_H+L-A,AG,A,5F71,B,2
4nby_B-A,AG,A,2G7C,A,1
4nby_B-A,AG,A,2G7C,B,2
5d72_M+N-B,AG,B,2GMF,A,1
5d72_M+N-B,AG,B,2GMF,B,2
3raj_H+L-A,AG,A,4F46,A,1
3raj_H+L-A,AG,A,4F46,B,2
3raj_H+L-A,AG,A,3I9M,A,1
3raj_H+L-A,AG,A,3I9M,B,2
3raj_H+L-A,AG,A,3U4H,A,1
3raj_H+L-A,AG,A,3U4H,B,2
3raj_H+L-A,AG,A,3DZG,A,1
3raj_H+L-A,AG,A,3DZG,B,2
3raj_H+L-A,AG,A,3DZK,A,1
3raj_H+L-A,AG,A,3DZK,B,2
6gk4_C-A,AG,A,5TFI,A,1
6gk4_C-A,AG,A,5TFF,A,1
6gk4_C-A,AG,A,5TF7,A,1
6gk4_C-A,AG,A,5TFG,A,1
6gk4_C-A,AG,A,5TFB,A,1
2eiz_B+A-C,AG,C,7BYP,A,1
2eiz_B+A-C,AG,C,7CDO,A,1
2eiz_B+A-C,AG,C,7CDM,A,1
5hys_E+F-J,AB,E+F,2XA8,H+L,1
5hys_E+F-J,AB,E+F,4X7T,H+L,1
5hys_E+F-J,AB,E+F,4X7T,A+B,2
5hys_E+F-J,AB,E+F,6TCN,H+L,1
5hys_E+F-J,AB,E+F,6TCN,B+A,2
5hys_E+F-J,AB,E+F,6TCM,H+L,1
5g64_I+M-B,AB,I+M,6TCR,H+L,1
6vmk_c+b-d,AG,d,6FTY,A,1
6vmk_c+b-d,AG,d,6FUT,A,1
6vmk_c+b-d,AG,d,6FUI,A,1
6vmk_c+b-d,AG,d,6QMT,A,1
6vmk_c+b-d,AG,d,6QMT,B,2
6vmk_c+b-d,AG,d,6FUH,A,1
3bn9_F+E-A,AG,A,6T9T,A,1
3bn9_F+E-A,AG,A,3NCL,A,1
2dqf_E+D-F,AG,F,7BYP,A,1
2dqf_E+D-F,AG,F,7CDO,A,1
2dqf_E+D-F,AG,F,7CDM,A,1
5xj3_G+H-I,AB,G+H,6JC2,H+L,1
6txz_K+O-D,AG,D,5F71,A,1
6txz_K+O-D,AG,D,5F71,B,2
5hgg_S-B,AB,S,5HDO,A,1
5hgg_S-B,AB,S,5HDO,B,2
5hgg_S-B,AB,S,5HDO,C,3
5hgg_S-B,AB,S,5HDO,D,4
5hgg_S-B,AG,B,5ZAJ,U,1
5hgg_S-B,AG,B,6AG2,U,1
5hgg_S-B,AG,B,6AG9,U,1
5hgg_S-B,AG,B,5ZA7,U,1
5hgg_S-B,AG,B,6AG7,U,1
5w9h_H+I-G,AB,H+I,5VZR,H+L,1
5w9h_H+I-G,AB,H+I,5VZR,A+B,2
2dqj_H+L-Y,AG,Y,7BYP,A,1
2dqj_H+L-Y,AG,Y,7CDO,A,1
2dqj_H+L-Y,AG,Y,7CDM,A,1
5t5f_H+L-A,AG,A,3KVD,D,1
2nz9_F+E-B,AG,B,3BTA,A,1
1s78_D+C-A,AB,D+C,1L7I,H+L,1
3rvx_D+C-A,AB,D+C,3RVT,D+D,1
3rvx_D+C-A,AB,D+C,3RVU,D+D,1
4k8r_D+C-B,AB,D+C,4LKC,B+A,1
4k8r_D+C-B,AG,B,2P4E,P,1
4k8r_D+C-B,AG,B,2P4E,A,2
4k8r_D+C-B,AG,B,6U26,A,1
4k8r_D+C-B,AG,B,6U26,B,2
5nj3_E+F-A,AB,E+F,5NIV,B+A,1
6s3d_E+F-O,AG,O,6XWI,A,1
7kd0_C-B+A,AG,B+A,3RTI,B+A,1
5vxj_D-C,AG,C,3R9V,A,1
5vxj_D-C,AG,C,3R9V,B,2
5vco_D+C-E,AB,D+C,4POZ,D+C,1
4rfn_B+C-A,AB,B+C,4RFE,H+L,1
4rfn_B+C-A,AB,B+C,4RFE,A+B,2
4rfn_B+C-A,AB,B+C,4RFE,C+D,3
4rfn_B+C-A,AB,B+C,4RFE,E+F,4
4rfn_B+C-A,AG,A,4DKO,A,1
4rfn_B+C-A,AG,A,4DKO,C,2
4rfn_B+C-A,AG,A,4RZ8,A,1
4rfn_B+C-A,AG,A,4RZ8,B,2
4rfn_B+C-A,AG,A,4RZ8,C,3
4rfn_B+C-A,AG,A,4RZ8,D,4
4rfn_B+C-A,AG,A,4DVV,A,1
4rfn_B+C-A,AG,A,4DVV,B,2
4rfn_B+C-A,AG,A,4DKP,A,1
4rfn_B+C-A,AG,A,4DKP,C,2
4rfn_B+C-A,AG,A,4DKQ,A,1
7dm1_F+E-B,AG,B,1PC3,A,1
7dm1_F+E-B,AG,B,1PC3,B,2
7r98_D-A,AG,A,7CDZ,A,1
7r98_D-A,AG,A,7CDZ,B,2
7r98_D-A,AG,A,7CDZ,C,3
7r98_D-A,AG,A,7CDZ,D,4
7r98_D-A,AG,A,6YI3,A,1
7r98_D-A,AG,A,6M3M,A,1
7r98_D-A,AG,A,6M3M,B,2
7r98_D-A,AG,A,6M3M,C,3
7r98_D-A,AG,A,6M3M,D,4
6txz_I+M-B,AG,B,5F71,A,1
6txz_I+M-B,AG,B,5F71,B,2
7kdd_D+E-A,AB,D+E,4OSU,H+L,1
2wuc_H+L-A,AG,A,1YBW,A,1
2wuc_H+L-A,AG,A,1YBW,B,2
3gi9_H+L-C,AG,C,3GIA,A,1
6pz8_H+L-B,AB,H+L,6PXG,B+B,1
6pz8_H+L-B,AB,H+L,6PXG,D+D,2
6pz8_H+L-B,AB,H+L,6PXG,F+F,3
3iu3_C+D-J,AB,C+D,1MIM,H+L,1
3iu3_C+D-J,AG,J,6VWU,A,1
5th9_J+N-C,AG,C,5TH6,A,1
5th9_J+N-C,AG,C,5TH6,B,2
5th9_J+N-C,AG,C,5TH6,C,3
5th9_J+N-C,AG,C,5TH6,D,4
5viy_J+I-D,AB,J+I,5VVF,H+L,1
3rvw_D+C-A,AB,D+C,3RVT,D+D,1
3rvw_D+C-A,AB,D+C,3RVU,D+D,1
3eba_A-B,AG,B,3FE0,A,1
3eba_A-B,AG,B,6LFH,X,1
3eba_A-B,AG,B,2ZIJ,A,1
3eba_A-B,AG,B,2NWD,X,1
3eba_A-B,AG,B,5LSH,A,1
5uoe_H+L-A,AG,A,4IFH,A,2
5uoe_H+L-A,AG,A,4IFH,B,3
5uoe_H+L-A,AG,A,4RE9,A,1
5uoe_H+L-A,AG,A,4RE9,B,2
4r4n_T+U-S,AB,T+U,4R4B,H+L,1
4r4n_T+U-S,AB,T+U,4R4B,B+A,2
4r4n_T+U-S,AB,T+U,4R4B,D+C,3
4r4n_T+U-S,AB,T+U,4R4B,F+E,4
4zpv_H+L-R,AG,R,4ZPW,R,1
4zpv_H+L-R,AG,R,4ZPW,S,2
6y97_H+L-A+B,AB,H+L,3PP3,H+L,1
6y97_H+L-A+B,AB,H+L,3PP3,I+K,2
4grw_I-D,AG,D,1F42,A,1
7lf7_H+L-K,AG,K,7L6K,A,1
5vxm_B-A,AG,A,3R9V,A,1
5vxm_B-A,AG,A,3R9V,B,2
5esz_H+L-G,AB,H+L,3TCL,H+L,1
5esz_H+L-G,AB,H+L,3TCL,A+B,2
6svl_O+P-R,AG,R,6O6W,A,1
6svl_O+P-R,AG,R,6SVK,A,1
6svl_O+P-R,AG,R,6SVK,B,2
4zpv_A+B-S,AG,S,4ZPW,R,1
4zpv_A+B-S,AG,S,4ZPW,S,2
6woz_H+I-G,AG,G,5W53,A,1
6woz_H+I-G,AG,G,5W53,B,2
5w23_J+N-A,AB,J+N,5W24,H+L,1
6svl_D+E-F,AG,F,6O6W,A,1
6svl_D+E-F,AG,F,6SVK,A,1
6svl_D+E-F,AG,F,6SVK,B,2
5d1x_B+A-E,AG,E,3RTL,A,1
5d1x_B+A-E,AG,E,3RTL,B,2
5d1x_B+A-E,AG,E,3RTL,C,3
5d1x_B+A-E,AG,E,3RTL,D,4
5d1x_B+A-E,AG,E,3RUR,A,1
5d1x_B+A-E,AG,E,3RUR,B,2
5d1x_B+A-E,AG,E,3RUR,C,3
5d1x_B+A-E,AG,E,3RUR,D,4
6vlr_D+K-H,AB,D+K,4JY5,H+L,1
4qo1_A-B,AG,B,2XWR,A,1
4qo1_A-B,AG,B,2XWR,B,2
5gs0_D+C-A,AG,A,1ZIW,A,1
5gs0_D+C-A,AG,A,2A0Z,A,1
2ny5_H+L-G,AB,H+L,1RZ8,B+A,1
2ny5_H+L-G,AB,H+L,1RZ8,D+C,2
4zpt_H+L-S,AG,S,4ZPW,R,1
4zpt_H+L-S,AG,S,4ZPW,S,2
5if0_A+B-I,AB,A+B,5IFA,H+L,1
5if0_A+B-I,AG,I,5IDL,A,1
6tyl_I-F,AB,I,4N0E,A,1
6tyl_I-F,AB,I,4N0D,A,1
6tyl_I-F,AB,I,2ZJY,A,1
6tyl_I-F,AB,I,1CIP,A,1
6avq_H+L-B+A,AB,H+L,5OPY,H+L,1
4etq_A+B-X,AG,X,4E9O,X,1
7cr5_H+L-A,AG,A,7CDZ,A,1
7cr5_H+L-A,AG,A,7CDZ,B,2
7cr5_H+L-A,AG,A,7CDZ,C,3
7cr5_H+L-A,AG,A,7CDZ,D,4
7cr5_H+L-A,AG,A,6YI3,A,1
7cr5_H+L-A,AG,A,6M3M,A,1
7cr5_H+L-A,AG,A,6M3M,B,2
7cr5_H+L-A,AG,A,6M3M,C,3
7cr5_H+L-A,AG,A,6M3M,D,4
3eoa_B+A-J,AB,B+A,3EO9,H+L,1
3eoa_B+A-J,AG,J,1ZON,A,1
3eoa_B+A-J,AG,J,1RD4,A,1
3eoa_B+A-J,AG,J,1RD4,B,2
3eoa_B+A-J,AG,J,1RD4,C,3
3eoa_B+A-J,AG,J,1RD4,D,4
5cbe_A+B-E,AG,E,6VGJ,A,1
5cbe_A+B-E,AG,E,6VGJ,B,2
5cbe_A+B-E,AG,E,6VGJ,C,3
5cbe_A+B-E,AG,E,6VGJ,D,4
5cbe_A+B-E,AG,E,6VGJ,E,5
5cbe_A+B-E,AG,E,6VGJ,F,6
5cbe_A+B-E,AG,E,6VGJ,G,7
5cbe_A+B-E,AG,E,7JNY,A,1
